table_a,table_b,key_label,tier,distinct_a,distinct_b,overlap_count,coverage_a_pct,coverage_b_pct,already_in_spine_connect_edges
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9B42294E74,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CDD4037DF8,DOCKET,STRONG,9,662,2,22.22,0.3,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9B42294E74,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EE2E5DB309,DOCKET,STRONG,9,733,2,22.22,0.27,False
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.FED_FJC_IDB_BANKRUPTCY,DOCKET,STRONG,438,674677,1,0.23,0.0,False
LIBRARY_MARTS.ENERGY.ENERGY__FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_4FB5EA68FC,DOCKET,STRONG,4542,617,1,0.02,0.16,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_63C0193FF1,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,DOCKET,STRONG,13,736,2,15.38,0.27,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_63C0193FF1,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EAB8D87A4D,DOCKET,STRONG,13,742,2,15.38,0.27,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_080C2334EE,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_97B5E23500,DOCKET,STRONG,13,950,3,23.08,0.32,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_080C2334EE,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CF1942A6CE,DOCKET,STRONG,13,950,3,23.08,0.32,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_080C2334EE,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_F9376D5072,DOCKET,STRONG,13,951,3,23.08,0.32,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_MARICOPA_COUNTY_91150B6A88,DOCKET,STRONG,9765364,52,1,0.0,1.92,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_MARICOPA_COUNTY_91150B6A88,DOCKET,STRONG,9765364,52,1,0.0,1.92,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_MARICOPA_COUNTY_91150B6A88,DOCKET,STRONG,6648335,52,1,0.0,1.92,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_MARICOPA_COUNTY_91150B6A88,DOCKET,STRONG,9765364,52,1,0.0,1.92,False
LIBRARY_RAW.LANDING.PORTAL_ARC_MARICOPA_COUNTY_55B91E4BD1,LIBRARY_RAW.LANDING.PORTAL_ARC_MARICOPA_COUNTY_91150B6A88,DOCKET,STRONG,279,52,22,7.89,42.31,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_69487E016F,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9B42294E74,DOCKET,STRONG,399,9,1,0.25,11.11,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_7E21327FCB,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9B42294E74,DOCKET,STRONG,94,9,2,2.13,22.22,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_7F7E374C68,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9B42294E74,DOCKET,STRONG,721,9,2,0.28,22.22,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9B42294E74,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B64E31A541,DOCKET,STRONG,9,375,2,22.22,0.53,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9B42294E74,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EC706EAD4C,DOCKET,STRONG,9,128,2,22.22,1.56,False
LIBRARY_MARTS.FINANCE.FINANCE__FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,DOCKET,STRONG,11818,438,2,0.02,0.46,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,DOCKET,STRONG,10798,438,2,0.02,0.46,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,DOCKET,STRONG,11818,438,2,0.02,0.46,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,DOCKET,STRONG,10798,438,2,0.02,0.46,True
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.FED_FDIC_BANK_DATA,DOCKET,STRONG,438,11818,2,0.46,0.02,True
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.FED_FDIC_SOD_BRANCH_DEPOSITS,DOCKET,STRONG,438,10798,2,0.46,0.02,True
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,DOCKET,STRONG,438,1580,1,0.23,0.06,False
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_3D7C82E432,DOCKET,STRONG,438,746,1,0.23,0.13,False
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,DOCKET,STRONG,438,1504,1,0.23,0.07,False
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_70CEDCB206,DOCKET,STRONG,438,745,1,0.23,0.13,False
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_86A898EF77,DOCKET,STRONG,438,652,1,0.23,0.15,False
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,DOCKET,STRONG,438,977,1,0.23,0.1,False
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,DOCKET,STRONG,438,1580,1,0.23,0.06,False
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,DOCKET,STRONG,438,1452,1,0.23,0.07,False
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_BADE778B92,DOCKET,STRONG,438,720,1,0.23,0.14,False
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_C92A89BB0D,DOCKET,STRONG,438,748,1,0.23,0.13,False
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EE2E5DB309,DOCKET,STRONG,438,733,1,0.23,0.14,False
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_F5DCF594AF,DOCKET,STRONG,438,697,1,0.23,0.14,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_ORIGINATING_COURT_INFO,LIBRARY_MARTS.REGULATORY.REGULATORY__FED_FEDERAL_REGISTER_DOCUMENTS,DOCKET,STRONG,736212,50133,7,0.0,0.01,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_ORIGINATING_COURT_INFO,LIBRARY_MARTS.TIMELINE.REGULATORY__FED_FEDERAL_REGISTER_DOCUMENTS,DOCKET,STRONG,736212,50133,7,0.0,0.01,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_ORIGINATING_COURT_INFO,LIBRARY_RAW.LANDING.FED_FEDERAL_REGISTER_DOCUMENTS,DOCKET,STRONG,736212,50133,7,0.0,0.01,False
LIBRARY_MARTS.REGULATORY.REGULATORY__FED_FEDERAL_REGISTER_DOCUMENTS,LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_DOCKETS,DOCKET,STRONG,50133,20369250,139,0.28,0.0,False
LIBRARY_MARTS.REGULATORY.REGULATORY__FED_FEDERAL_REGISTER_DOCUMENTS,LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_ORIGINATING_COURT_INFO,DOCKET,STRONG,50133,736212,7,0.01,0.0,False
LIBRARY_MARTS.REGULATORY.REGULATORY__FED_FEDERAL_REGISTER_DOCUMENTS,LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,DOCKET,STRONG,50133,6648335,2,0.0,0.0,False
LIBRARY_MARTS.REGULATORY.REGULATORY__FED_FEDERAL_REGISTER_DOCUMENTS,LIBRARY_RAW.LANDING.FED_COURTLISTENER_ORIGINATING_COURT_INFO,DOCKET,STRONG,50133,736247,7,0.01,0.0,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_DOCKETS,LIBRARY_MARTS.TIMELINE.REGULATORY__FED_FEDERAL_REGISTER_DOCUMENTS,DOCKET,STRONG,20369250,50133,139,0.0,0.28,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.FED_FEDERAL_REGISTER_DOCUMENTS,DOCKET,STRONG,20369250,50133,139,0.0,0.28,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_ORIGINATING_COURT_INFO,LIBRARY_MARTS.TIMELINE.REGULATORY__FED_FEDERAL_REGISTER_DOCUMENTS,DOCKET,STRONG,736212,50133,7,0.0,0.01,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_ORIGINATING_COURT_INFO,LIBRARY_RAW.LANDING.FED_FEDERAL_REGISTER_DOCUMENTS,DOCKET,STRONG,736212,50133,7,0.0,0.01,False
LIBRARY_MARTS.TIMELINE.REGULATORY__FED_FEDERAL_REGISTER_DOCUMENTS,LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,DOCKET,STRONG,50133,6648335,2,0.0,0.0,False
LIBRARY_MARTS.TIMELINE.REGULATORY__FED_FEDERAL_REGISTER_DOCUMENTS,LIBRARY_RAW.LANDING.FED_COURTLISTENER_ORIGINATING_COURT_INFO,DOCKET,STRONG,50133,736247,7,0.01,0.0,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.FED_FEDERAL_REGISTER_DOCUMENTS,DOCKET,STRONG,6648335,50133,2,0.0,0.0,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_ORIGINATING_COURT_INFO,LIBRARY_RAW.LANDING.FED_FEDERAL_REGISTER_DOCUMENTS,DOCKET,STRONG,736247,50133,7,0.0,0.01,False
LIBRARY_RAW.LANDING.FED_FJC_IDB_APPELLATE,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_688A84DDBF,DOCKET,STRONG,514613,338,1,0.0,0.3,False
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_65984ADFBA,DOCKET,STRONG,438,958,1,0.23,0.1,False
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_78A99CB261,DOCKET,STRONG,438,958,1,0.23,0.1,False
LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_82607FBFC9,DOCKET,STRONG,438,1070,1,0.23,0.09,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_SCDB,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,DOCKET,STRONG,6877,65,1,0.01,1.54,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_SCDB,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,DOCKET,STRONG,6877,65,1,0.01,1.54,False
LIBRARY_RAW.LANDING.FED_SCDB,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,DOCKET,STRONG,6877,65,1,0.01,1.54,False
LIBRARY_MARTS.POLITICS.POLITICS__TX_LOBBY_DOCKETS,LIBRARY_MARTS.TIMELINE.POLITICS__TX_LOBBY_DOCKETS,DOCKET,STRONG,1207,1207,1207,100.0,100.0,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.FED_JPML_PENDING_MDL,DOCKET,STRONG,20369250,161,3,0.0,1.86,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_080C2334EE,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_90CC86DC8C,DOCKET,STRONG,13,748,1,7.69,0.13,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_080C2334EE,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_FA71372C44,DOCKET,STRONG,13,752,2,15.38,0.27,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B77E902275,DOCKET,STRONG,102372,868,1,0.0,0.12,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_DB600D27AE,DOCKET,STRONG,102372,556,1,0.0,0.18,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_ORAL_ARGUMENTS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B77E902275,DOCKET,STRONG,102372,868,1,0.0,0.12,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_ORAL_ARGUMENTS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_DB600D27AE,DOCKET,STRONG,102372,556,1,0.0,0.18,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_SCDB,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_11050C025B,DOCKET,STRONG,6877,8,1,0.01,12.5,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_SCDB,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_11050C025B,DOCKET,STRONG,6877,8,1,0.01,12.5,False
LIBRARY_RAW.LANDING.FED_SCDB,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_11050C025B,DOCKET,STRONG,6877,8,1,0.01,12.5,False
LIBRARY_MARTS.FINANCE.FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CIVIL,DOCKET,STRONG,10798,106990,1,0.01,0.0,True
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CIVIL,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,DOCKET,STRONG,106990,10798,1,0.0,0.01,True
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CIVIL,LIBRARY_RAW.LANDING.FED_FDIC_SOD_BRANCH_DEPOSITS,DOCKET,STRONG,106990,10798,1,0.0,0.01,True
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CIVIL,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_65984ADFBA,DOCKET,STRONG,106990,958,1,0.0,0.1,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CIVIL,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_78A99CB261,DOCKET,STRONG,106990,958,1,0.0,0.1,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CIVIL,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_82607FBFC9,DOCKET,STRONG,106990,1070,1,0.0,0.09,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CIVIL,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_90CC86DC8C,DOCKET,STRONG,106990,748,1,0.0,0.13,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CIVIL,LIBRARY_RAW.LANDING.FED_EIA860_2_PLANT,DOCKET,STRONG,106990,438,1,0.0,0.23,True
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,DOCKET,STRONG,9765364,2,1,0.0,50.0,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,DOCKET,STRONG,20369250,2,1,0.0,50.0,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,DOCKET,STRONG,9765364,2,1,0.0,50.0,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,DOCKET,STRONG,6648335,2,1,0.0,50.0,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,DOCKET,STRONG,9765364,2,1,0.0,50.0,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,DOCKET,STRONG,1580,2,1,0.06,50.0,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_0F83B7C628,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,DOCKET,STRONG,41,2,1,2.44,50.0,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_3A7E0821D1,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,DOCKET,STRONG,46,2,2,4.35,100.0,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,DOCKET,STRONG,1504,2,1,0.07,50.0,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_4FB5EA68FC,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,DOCKET,STRONG,617,2,2,0.32,100.0,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_821C8A43B1,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,DOCKET,STRONG,1118,2,1,0.09,50.0,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_8AAD75BF85,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,DOCKET,STRONG,23,2,2,8.7,100.0,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,DOCKET,STRONG,977,2,1,0.1,50.0,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,DOCKET,STRONG,2,1580,1,50.0,0.06,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,DOCKET,STRONG,2,1452,1,50.0,0.07,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B77E902275,DOCKET,STRONG,2,868,2,100.0,0.23,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_BDA54FB1D9,DOCKET,STRONG,2,841,1,50.0,0.12,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CDFFE1002A,DOCKET,STRONG,2,27,2,100.0,7.41,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20,DOCKET,STRONG,2,289,1,50.0,0.35,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_F970BAADB3,DOCKET,STRONG,2,615,1,50.0,0.16,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,LIBRARY_MARTS.JUSTICE.JUSTICE__FED_SCDB,DOCKET,STRONG,102372,6877,1,0.0,0.01,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,LIBRARY_MARTS.TIMELINE.JUSTICE__FED_SCDB,DOCKET,STRONG,102372,6877,1,0.0,0.01,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,LIBRARY_RAW.LANDING.FED_SCDB,DOCKET,STRONG,102372,6877,1,0.0,0.01,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_SCDB,LIBRARY_RAW.LANDING.FED_COURTLISTENER_ORAL_ARGUMENTS,DOCKET,STRONG,6877,102372,1,0.01,0.0,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_SCDB,LIBRARY_RAW.LANDING.FED_COURTLISTENER_ORAL_ARGUMENTS,DOCKET,STRONG,6877,102372,1,0.01,0.0,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_ORAL_ARGUMENTS,LIBRARY_RAW.LANDING.FED_SCDB,DOCKET,STRONG,102372,6877,1,0.0,0.01,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_SOC_SANTA_CLARA_COUN_487FCD1FAB,DOCKET,STRONG,9765364,8,1,0.0,12.5,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_SOC_SANTA_CLARA_COUN_487FCD1FAB,DOCKET,STRONG,9765364,8,1,0.0,12.5,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_SOC_SANTA_CLARA_COUN_487FCD1FAB,DOCKET,STRONG,9765364,8,1,0.0,12.5,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CRIMINAL,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_4FB5EA68FC,DOCKET,STRONG,4636,617,1,0.02,0.16,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CRIMINAL,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_6A79648A77,DOCKET,STRONG,4636,749,1,0.02,0.13,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CRIMINAL,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_7B6232F22D,DOCKET,STRONG,4636,578,1,0.02,0.17,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CRIMINAL,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_7E21327FCB,DOCKET,STRONG,4636,94,1,0.02,1.06,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CRIMINAL,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_81514E21D3,DOCKET,STRONG,4636,755,1,0.02,0.13,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CRIMINAL,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_A937D836B3,DOCKET,STRONG,4636,744,1,0.02,0.13,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CRIMINAL,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CDD4037DF8,DOCKET,STRONG,4636,662,1,0.02,0.15,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CRIMINAL,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20,DOCKET,STRONG,4636,289,1,0.02,0.35,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CRIMINAL,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EC706EAD4C,DOCKET,STRONG,4636,128,1,0.02,0.78,False
LIBRARY_MARTS.ENERGY.ENERGY__FED_EIA860_2_PLANT,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,DOCKET,STRONG,4542,65,1,0.02,1.54,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_SCDB,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_7468CF46DB,DOCKET,STRONG,6877,3,1,0.01,33.33,False
