schema,table,column,ruling,reason,n_nonempty,pct_double,pct_date
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,SUBCHAPTER_SCORPORATION,keep_text,low_cast,49613,0.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,TOTAL_DOLLARS_OBLIGATED,cast_double,clean,49613,1.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,TOTAL_OUTLAYED_AMOUNT_FOR_OVERALL_AWARD,cast_double,clean,6322,1.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,TREASURY_ACCOUNTS_FUNDING_THIS_AWARD,keep_text,low_cast,8361,0.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,USASPENDING_PERMALINK,keep_text,low_cast,49613,0.000,0.000
PUBLIC,HEALTH_MEDICINE__OPEN_PAYMENTS_BY_MFR_NATURE_AGG,PAYMENT_NATURE,keep_text,low_cast,19377,0.000,0.000
PUBLIC,HEALTH_MEDICINE__OPEN_PAYMENTS_BY_MFR_NATURE_AGG,PROGRAM_YEAR,ambiguous_date,both_parse,19377,1.000,1.000
PUBLIC,HEALTH_MEDICINE__OPEN_PAYMENTS_BY_SPECIALTY_STATE_AGG,PROGRAM_YEAR,ambiguous_date,both_parse,34993,1.000,1.000
REFERENCE,REFERENCE__FED_USGS_TOPOVIEW,COUNTIES,keep_text,empty,0,,
SCIENCE_RESEARCH,SCIENCE_RESEARCH__FED_NIH_REPORTER,CORE_PROJECT_NUM,keep_text,low_cast,2122582,0.007,0.007
SCIENCE_RESEARCH,SCIENCE_RESEARCH__FED_NIH_REPORTER,PROJECT_NUM,keep_text,low_cast,2122611,0.000,0.000
SCIENCE_RESEARCH,SCIENCE_RESEARCH__FED_NIH_REPORTER,SPENDING_CATEGORIES,keep_text,low_cast,1257075,0.000,0.000
SCIENCE_RESEARCH,SCIENCE_RESEARCH__FED_RETRACTION_WATCH,COUNTRIES,keep_text,low_cast,71377,0.000,0.000
SCIENCE_RESEARCH,SCIENCE_RESEARCH__XC_BIORXIV_MEDRXIV,STAT_MONTH,keep_text,empty,0,,
SCIENCE_RESEARCH,SCIENCE_RESEARCH__XC_OSF_REGISTRATIONS,REGISTRATION_RESPONSES_SUMMARY,keep_text,low_cast,1,0.000,0.000
SCIENCE_RESEARCH,SCIENCE_RESEARCH__XC_OSF_REGISTRATIONS,REGISTRATION_RESPONSES_UPLOADER,keep_text,low_cast,1,0.000,0.000
SCIENCE_RESEARCH,SCIENCE_RESEARCH__XC_OSF_REGISTRATIONS,REGISTRATION_SUPPLEMENT,keep_text,low_cast,10,0.000,0.000
SCIENCE_RESEARCH,SCIENCE_RESEARCH__XC_RETRACTION_WATCH_DATABASE,COUNTRIES,keep_text,low_cast,71388,0.000,0.000
TRANSPORT,TRANSPORT__FED_FRA_CASUALTIES,INCIDENT_MONTH,keep_text,id_smell,1150788,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,HAZMAT_RELEASED_QUANTITY,keep_text,partial_cast,232,0.862,0.858
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,INCIDENT_MONTH,keep_text,id_smell,251149,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,INCIDENT_YEAR,keep_text,id_smell,251149,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,MAINTENANCE_INCIDENT_MONTH,keep_text,id_smell,231753,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,MAINTENANCE_INCIDENT_YEAR,keep_text,id_smell,231753,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,NUMBER_OF_CARS,ambiguous_number,both_parse,251090,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,NUMBER_OF_LOCOMOTIVE_UNITS,ambiguous_number,both_parse,251136,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,OTHER_INCIDENT_MONTH,keep_text,id_smell,4566,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,OTHER_INCIDENT_YEAR,keep_text,id_smell,4566,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,REPORT_YEAR,ambiguous_date,both_parse,251149,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,ACCIDENT_MONTH,keep_text,id_smell,224941,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,ACCIDENT_YEAR,keep_text,id_smell,224941,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,MAINTENANCE_ACCIDENT_MONTH,keep_text,id_smell,224940,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,MAINTENANCE_ACCIDENT_YEAR,keep_text,id_smell,224940,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,METHOD_OF_OPERATION,keep_text,low_cast,37800,0.000,0.000
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,OTHER_ACCIDENT_MONTH,keep_text,id_smell,19519,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,OTHER_ACCIDENT_YEAR,keep_text,id_smell,19519,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,TOTAL_INJURED_FORM_54,ambiguous_number,both_parse,224941,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,TOTAL_KILLED_FORM_54,ambiguous_number,both_parse,224941,1.000,1.000
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,YEAR,ambiguous_date,both_parse,224941,1.000,1.000
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_AIRCRAFT,ACFT_YEAR,cast_double,clean,31503,1.000,0.000
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_AIRCRAFT,OPER_CERT_NUM,keep_text,low_cast,31503,0.001,0.001
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_AIRCRAFT,RWY_NUM,keep_text,low_cast,31503,0.369,0.369
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_AIRCRAFT,RWY_WIDTH,cast_double,clean,31503,1.000,0.000
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_AIRCRAFT,TOTAL_SEATS,cast_double,clean,31503,1.000,0.000
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_EVENTS,EV_MONTH,ambiguous_date,both_parse,30968,1.000,1.000
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_EVENTS,EV_YEAR,ambiguous_date,both_parse,30968,1.000,1.000
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_EVENTS,LATITUDE,keep_text,low_cast,30968,0.000,0.000
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_EVENTS,LONGITUDE,keep_text,low_cast,30968,0.000,0.000
