company,lists,domain,schema,table,col,rows,distinct,sample
NTT DATA,visas,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_1,22,10,"NTT DATA SERVICES LLC | NTT DATA CORPORATION | NTT DATA COMPANY | NTT DATA INC | NTT DATA SERVICES (FORMERLY DELL SERVICES) | NTT DATA STATE HEALTH CONSULTING, LLC"
NTT DATA,visas,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,EMPLOYER_NAME,1855,7,"NTT DATA SERVICES, LLC. | NTT DATA FEDERAL, INC. | NTT DATA ENTERPRISE SERVICES, INC. | NTT DATA SERVICES, LLC | NTT DATA, INC. | NTT DATA INC."
NTT DATA,visas,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,CASE_NAME,3,2,"KOMATSU V. NTT DATA, INC. | MANDALA V. NTT DATA, INC."
NTT DATA,visas,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME_FULL,3,3,"GEORGE MANDALA V. NTT DATA, INC. | TOWAKI KOMATSU V. NTT DATA, INC. | GEORGE MANDALA, INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED V. NTT DATA, INC."
NTT DATA,visas,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME,9,5,"KOMATSU V. NTT DATA, INC. | NTT DATA INTERNATIONAL LLC V. ZURICH AMERICAN INSURANCE CO | CAGE V. NTT DATA, INC. | MANDALA V. NTT DATA, INC. | MARTIN V. NTT DATA, INC."
NTT DATA,visas,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME,49,39,"VOROBETS V. NTT DATA FEDERAL SERVICES | NTT DATA, INC. V. JAIN | DAVIS V. NTT DATA AMERICAS, INC. | NTT DATA, INC. V. ACCELA, INC. | NTT DATA CORPORATION V. KIM | ADAMS V. NTT DATA, INC."
NTT DATA,visas,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_FULL,1,1,"TOWAKI KOMATSU V. NTT DATA, INC."
NTT DATA,visas,money,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_PARENT_NAME_RAW,8,3,NTT DATA FEDHEALTH  INC. | NTT DATA SERVICES FEDERAL GOVERNMENT  LLC | NTT DATA FEDERAL SERVICES  INC.
NTT DATA,visas,money,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_NAME,8,3,"NTT DATA FEDHEALTH, INC. | NTT DATA FEDERAL SERVICES, INC. | NTT DATA SERVICES FEDERAL GOVERNMENT, LLC"
NTT DATA,visas,money,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_NAME_RAW,6,4,"NTT DATA SERVICES FEDERAL GOVERNMENT LLC | NTT DATA FEDERAL SERVICES, INC | NTT DATA SERVICES FEDERAL GOVERNMENT, LLC | NTT DATA FEDHEALTH, INC."
NTT DATA,visas,money,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_PARENT_NAME,7,2,"NTT DATA SERVICES FEDERAL GOVERNMENT, LLC | NTT DATA FEDHEALTH, INC."
NTT DATA,visas,money,ECONOMICS,ECONOMICS__FED_DOL_OSHA_INSPECTIONS,ESTAB_NAME,1,1,WA317980103 - NTT DATA AMERICAS INC
NTT DATA,visas,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_NAME,246,4,"NTT DATA JAPAN CORPORATION | NTT DATA FEDERAL SERVICES, INC. | NTT DATA SERVICES FEDERAL GOVERNMENT, LLC | NTT DATA FEDHEALTH, INC."
NTT DATA,visas,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_PARENT_NAME,420,2,"NTT DATA FEDHEALTH, INC. | NTT DATA SERVICES FEDERAL GOVERNMENT, LLC"
NTT DATA,visas,money,FINANCE,FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS,CONTRIBUTOR_NAME,6,1,NTT DATA AMERICA
NTT DATA,visas,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_PARENT_NAME,512,4,"NTT DATA ENTERPRISE SERVICES, INC. | NTT DATA FEDHEALTH, INC. | NTT DATA SERVICES FEDERAL GOVERNMENT, LLC | NTT DATA FEDERAL, INC."
NTT DATA,visas,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME,3242,8,"NTT DATA ENTERPRISE SERVICES, INC. | NTT DATA FEDERAL, INC. | NTT DATA JAPAN CORPORATION | NTT DATA EUROPE & LATAM, BRANCH IN USA, INC. | NTT DATA FEDHEALTH, INC. | NTT DATA SERVICES FEDERAL GOVERNMENT, LLC"
NTT DATA,visas,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_PARENT_NAME_RAW,1051,9,NTT DATA FEDERAL SERVICES INC | NTT DATA SERVICES FEDERAL GOVERNMENT LLC | NTT DATA SERVICES FEDERAL GOVERNMENT  INC. | NTT DATA CORPORATION | NTT DATA FEDERAL  INC. | NTT DATA FEDHEALTH  INC.
NTT DATA,visas,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME_RAW,736,9,"NTT DATA FEDERAL SERVICES INC | NTT DATA FEDERAL SERVICES, INC | NTT DATA FEDERAL SERVICES, INC. | NTT DATA SERVICES FEDERAL GOVERNMENT LLC | NTT DATA FEDERAL, INC. | NTT DATA SERVICES FEDERAL GOVERNMENT, LLC"
NTT DATA,visas,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_PARENT_NAME,1858,5,"NTT DATA FEDERAL, INC. | NTT DATA ENTERPRISE SERVICES, INC. | NTT DATA SERVICES FEDERAL GOVERNMENT, LLC | NTT DATA FEDHEALTH, INC. | NTT DATA JAPAN CORPORATION"
NTT DATA,visas,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_NAME,10072,7,"NTT DATA SERVICES FEDERAL GOVERNMENT, LLC | NTT DATA FEDERAL, INC. | NTT DATA FEDHEALTH, INC. | NTT DATA AMERICAS, INC. | NTT DATA ENTERPRISE SERVICES, INC. | NTT DATA JAPAN CORPORATION"
NTT DATA,visas,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_PARENT_NAME,81,1,"NTT DATA FEDHEALTH, INC."
NTT DATA,visas,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_NAME_RAW,26,3,"NTT DATA AMERICAS, INC. | NTT DATA, INC. | NTT DATA SERVICES FEDERAL GOVERNMENT LLC"
NTT DATA,visas,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_NAME,40,3,"NTT DATA AMERICAS, INC. | NTT DATA SERVICES FEDERAL GOVERNMENT, LLC | NTT DATA ENTERPRISE SERVICES, INC."
NTT DATA,visas,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_PARENT_NAME_RAW,6,1,"NTT DATA FEDHEALTH, INC."
NTT DATA,visas,money,FINANCE,FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,EMPLOYER,3855,33,"NTT DATA CENTERS | KEANE, NTT DATA COMPANY | NTT DATA FEDERAL SERVICES | NTT DATA SERVICES LLC. | NTT DATA SERVICES LLC | NTT DATA FEDERAL SERVICES INC."
NTT DATA,visas,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,EMPLOYER_NAME,2,1,NTT DATA
NTT DATA,visas,politics,FOREIGN_INFLUENCE,FOREIGN_INFLUENCE__FED_FARA_BULK,FOREIGN_PRINCIPAL_NAME,1,1,NTT DATA CORPORATION
NTT DATA,visas,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,EMPLOYER_NAME,4,1,NTT DATA
NTT DATA,visas,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,EMPLOYER_NAME,2,1,NTT DATA
NTT DATA,visas,politics,EDUCATION,EDUCATION__FED_SENATE_LDA_FILINGS,CLIENT_NAME,62,3,"NTT DATA SERVICES FEDERAL GOVERNMENT, LLC | NTT DATA, INC. | NTT DATA FEDERAL INC."
NUCOR,toxic_release,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_UK_COMPANIES_HOUSE,COMPANY_NAME,1,1,NUCOR LIMITED
NUCOR,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,STANDARDIZED_PARENT_COMPANY,90,1,NUCOR CORP
NUCOR,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,PARENT_CO_NAME,89,1,NUCOR CORP
NUCOR,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_15_PARENT_CO_NAME,388,1,NUCOR CORP
NUCOR,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_17_STANDARD_PARENT_CO_NAME,388,1,NUCOR CORP
NUCOR,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ICIS_AIR_ICIS_AIR_FACILITIES,FACILITY_NAME,1,1,NUCOR CORPORATION
NUCOR,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_USCG_NRC_INCIDENTS,RESPONSIBLE_COMPANY,3,1,NUCOR
NUCOR,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_NPDES_ICIS_FACILITIES,FACILITY_NAME,4,3,NUCOR CORPORATION | NUCOR CORP | NUCOR
NUCOR,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_RCRA_FACILITIES,FACILITY_NAME,3,2,NUCOR | NUCOR INC.
NUCOR,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,FACILITY_NAME,4,2,NUCOR | NUCOR INC.
NUCOR,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_FACILITIES,FAC_NAME,6,3,NUCOR | NUCOR INC. | NUCOR CORPORATION
NUCOR,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_PROGRAM_LINKS,PRIMARY_NAME,14,4,NUCOR CORP | NUCOR INC. | NUCOR | NUCOR CORPORATION
NUCOR,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FACILITIES,FACILITY_NAME,9,3,NUCOR INC. | NUCOR CORPORATION | NUCOR
NUCOR,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,FACILITY_NAME,9,3,NUCOR CORPORATION | NUCOR INC. | NUCOR
NUCOR,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,PARENT_LEGAL_NAME,4,1,NUCOR CORPORATION
NUCOR,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,MATCHED_LEGAL_NAME,3,1,NUCOR CORPORATION
NUCOR,toxic_release,health,HEALTH,HEALTH__FED_CLINICALTRIALS,LEAD_SPONSOR_NAME,1,1,NUCOR
NUCOR,toxic_release,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,EMPLOYER_NAME,6,1,NUCOR CORPORATION
NUCOR,toxic_release,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_2,2,1,NUCOR CORPORATION
NUCOR,toxic_release,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_1,20,3,NUCOR CORP | NUCOR | NUCOR CORPORATION
NUCOR,toxic_release,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,CASE_NAME,5,4,STEVE CURTIS V. NUCOR CORPORATION | JSW STEEL (USA) V. NUCOR | QUINTON BROWN V. NUCOR CORPORATION | NUCOR CORPORATION V. UNITED STATES
NUCOR,toxic_release,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME_FULL,23,18,"NUCOR CORP. V. BENNETT | NUCOR CORPORATION V. EMPLOYERS INSURANCE COMPANY OF WAUSAU, DEFENDANT EMPLOYERS INSURANCE COMPANY OF WAUSAU, COUNTER-CLA | IN RE NUCOR, INC., DEBTOR. WHIRLPOOL LEASING SERVICES, INC., PLAINTIFF, V. NUCOR, INC., ET AL., DEFENDANTS | STATE OF ARIZONA, GRANT WOODS, THE ARIZONA ATTORNEY GENERAL, ARIZONA DEPARTMENT OF ENVIRONMENTAL QUALITY, EDWARD Z. FOX, | KEVIN CUPP V. NUCOR CORPORATION | BENNETT V. NUCOR CORP."
NUCOR,toxic_release,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME,106,62,"FRANK MCGILL, INC. V. NUCOR CORP. | NUCOR CORPORATION V. AMADOR REQUENEZ | NUCOR CORP. V. BROWN | KENNETH STEWART, JR. V. NUCOR CORPORATION | NUCOR CORP. V. RHINE | BENNETT V. NUCOR CORP."
NUCOR,toxic_release,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_SHORT,5,2,"NUCOR, INC. | NUCOR"
NUCOR,toxic_release,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_FULL,17,14,"NUCOR CORP. V. GENERAL BEARING CORP. | NUCOR CORPORATION V. GULF STATES REORGANIZATION GROUP, INC. | NUCOR CORP. V. JOHN BELL AND SEVERCORR, LLC | ROGER WILLIS V. NUCOR CORPORATION | NEBRASKA PUBLIC POWER DISTRICT V. NUCOR CORP. | NUCOR CORPORATION V. MOHR CONSTRUCTION COMPANY, WESTERN PACIFIC ERECTORS, RIEDEL INTERNATIONAL, INC."
NUCOR,toxic_release,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME,361,246,NUCOR CORPORATION V. PENTAGON CONTRACTING | NUCOR CORP V. ARKWRIGHT MTL INS | ROGERS V. NUCOR CORPORATION | NUCOR CORPORATION V. WESTINGHOUSE ELECT. | GENE SCOTT V. NUCOR CORPORATION | NUCOR INC. V. PATRICIA A. CORBIN
NUCOR,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,ESTABLISHMENT_NAME,7,1,NUCOR
NUCOR,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,COMPANY_NAME,14,2,NUCOR | NUCOR CORPORATION
NUCOR,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,ESTABLISHMENT_NAME,1,1,NUCOR
NUCOR,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,COMPANY_NAME,18,3,NUCOR CORPORATION | NUCOR CORP. | NUCOR
NUCOR,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,ESTABLISHMENT_NAME,1,1,NUCOR
NUCOR,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,COMPANY_NAME,24,3,NUCOR INC | NUCOR CORPORATION | NUCOR
NUCOR,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,COMPANY_NAME,22,3,NUCOR CORPORATION | NUCOR | NUCOR CORP.
NUCOR,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,COMPANY_NAME,14,2,NUCOR CORPORATION | NUCOR
NUCOR,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,COMPANY_NAME,15,2,NUCOR CORPORATION | NUCOR
NUCOR,toxic_release,labor,LABOR,LABOR__FED_MSHA_VIOLATIONS,VIOLATOR_NAME,5,1,NUCOR
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q1,NAME,1,1,NUCOR CORP
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2026Q1,NAME,1,1,NUCOR CORP
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q1,NAME,1,1,NUCOR CORP
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q4,NAME,1,1,NUCOR CORP
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q4,NAME,1,1,NUCOR CORP
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q3,NAME,1,1,NUCOR CORP
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q3,NAME,1,1,NUCOR CORP
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q2,NAME,1,1,NUCOR CORP
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q2,NAME,1,1,NUCOR CORP
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_SEC_EDGAR_COMPANY_TICKERS_EXCHANGE,COMPANY_NAME,1,1,NUCOR CORP
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_SEC_EDGAR_FINANCIALS,NAME,8,1,NUCOR CORP
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_ENFORCEMENT_CONCLUSION_FACILITIES,FACILITY_NAME,4,2,NUCOR CORPORATION | NUCOR CORP
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_PCAOB_FORM_AP_FILINGS,ISSUER_NAME,10,1,NUCOR CORP
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_FACILITIES,FACILITY_NAME,5,2,NUCOR CORP | NUCOR CORPORATION
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_ICIS_FEC_EPA_INSPECTIONS,FACILITY_NAME,2,2,NUCOR CORPORATION | NUCOR CORP
NUCOR,toxic_release,money,ECONOMICS,ECONOMICS__FED_SBA_PPP,BORROWER_NAME,1,1,"NUCOR, INC"
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_SEC_INSIDER_SUBMISSION,ISSUER_NAME,476,1,NUCOR CORP
NUCOR,toxic_release,money,ECONOMICS,ECONOMICS__FED_DOL_OSHA_INSPECTIONS,ESTAB_NAME,31,3,NUCOR CORPORATION | NUCOR | NUCOR INC
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS,CONTRIBUTOR_NAME,122,4,NUCOR CORP. | NUCOR CORP | NUCOR | NUCOR CORPORATION
NUCOR,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_PARENT_NAME,2,1,NUCOR CORP
NUCOR,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME,1,1,NUCOR CORP
NUCOR,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME_RAW,1,1,NUCOR CORPORATION
NUCOR,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_PARENT_NAME_RAW,2,1,NUCOR CORPORATION
NUCOR,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_PARENT_NAME,15,1,NUCOR CORP
NUCOR,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_NAME,6,2,NUCOR CORPORATION | NUCOR CORP
NUCOR,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_PARENT_NAME_RAW,2,1,NUCOR CORPORATION
NUCOR,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_PARENT_NAME,4,1,NUCOR CORP
NUCOR,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_NAME_RAW,5,3,"NUCOR, INC | NUCOR LLC | NUCOR CORPORATION"
NUCOR,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_NAME,5,3,"NUCOR CORP | NUCOR LLC | NUCOR, INC"
NUCOR,toxic_release,money,FINANCE,FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,EMPLOYER,8578,11,"NUCOR CORP. | NUCOR CORPORATION | NUCOR, INC. | NUCOR HOLDING CORP. | NUCOR | NUCOR CORP"
NUCOR,toxic_release,politics,POLITICS,POLITICS__IRS527_RELATED_ENTITIES,ENTITY_NAME,12,1,NUCOR CORPORATION
NUCOR,toxic_release,politics,POLITICS,POLITICS__CA_LOBBY_CHG_LOG,FILER_FULL_NAME,3,1,NUCOR CORPORATION
NUCOR,toxic_release,politics,POLITICS,POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS,REGISTRANT_NAME,10,1,NUCOR CORPORATION
NUCOR,toxic_release,politics,POLITICS,POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS,CLIENT_NAME,15,1,NUCOR CORPORATION
NUCOR,toxic_release,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,EMPLOYER_NAME,1,1,NUCOR
NUCOR,toxic_release,politics,POLITICS,POLITICS__CA_LOBBY_COVER,FIRM_NAME,9,1,NUCOR CORPORATION
NUCOR,toxic_release,politics,EDUCATION,EDUCATION__FED_SENATE_LDA_FILINGS,CLIENT_NAME,325,3,"NUCOR, INC. | NUCOR CORPORATION | NUCOR CORP"
NUCOR,toxic_release,politics,EDUCATION,EDUCATION__FED_SENATE_LDA_FILINGS,REGISTRANT_NAME,87,1,NUCOR CORPORATION
NUCOR,toxic_release,transport,TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,TRACK_NAME,4,1,NUCOR
NUCOR,toxic_release,transport,TRANSPORT,TRANSPORT__FED_FAA_AIRCRAFT_REGISTRY,REGISTRANT_NAME,3,1,NUCOR CORP
NYC HEALTH HOSPITALS,injuries,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_RCRA_FACILITIES,FACILITY_NAME,2,2,NYC HEALTH + HOSPITALS - GOUVERNEUR HEALTH | NYC HEALTH + HOSPITALS - MCKINNEY
NYC HEALTH HOSPITALS,injuries,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,FACILITY_NAME,1,1,NYC HEALTH + HOSPITALS - MCKINNEY
NYC HEALTH HOSPITALS,injuries,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_FACILITIES,FAC_NAME,1,1,NYC HEALTH + HOSPITALS - MCKINNEY
NYC HEALTH HOSPITALS,injuries,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_PROGRAM_LINKS,PRIMARY_NAME,2,2,NYC HEALTH + HOSPITALS - MCKINNEY | NYC HEALTH + HOSPITALS - GOUVERNEUR HEALTH
NYC HEALTH HOSPITALS,injuries,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FACILITIES,FACILITY_NAME,1,1,NYC HEALTH + HOSPITALS - MCKINNEY
NYC HEALTH HOSPITALS,injuries,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,FACILITY_NAME,1,1,NYC HEALTH + HOSPITALS - MCKINNEY
NYC HEALTH HOSPITALS,injuries,health,HEALTH,HEALTH__FED_CMS_DIALYSIS,FACILITY_NAME,1,1,NYC HEALTH + HOSPITALS/KINGS COUNTY
NYC HEALTH HOSPITALS,injuries,health,HEALTH,HEALTH__FED_CMS_HCRIS,HOSPITAL_NAME,1,1,NYC HEALTH + HOSPITALS/ KINGS COUNTY
NYC HEALTH HOSPITALS,injuries,health,HEALTH,HEALTH__FED_CMS_NPPES,PROVIDER_ORGANIZATION_NAME_LEGAL_BUSINESS_NAME,1,1,NYC HEALTH HOSPITALS BELLEVUE
NYC HEALTH HOSPITALS,injuries,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_1,17,7,"NYC HEALTH + HOSPITALS/WOODHULL | NYC HEALTH + HOSPITALS | NYC HEALTH = HOSPITALS JACOBI | NYC HEALTH + HOSPITALS/JACOBI | NYC HEALTH HOSPITALS, NORTH CENTRAL BRONX | NYC HEALTH + HOSPITALS, HARLEM HOSPITAL CENTER"
NYC HEALTH HOSPITALS,injuries,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_2,12,3,NYC HEALTH + HOSPITALS/NORTH CENTRAL BRONX | NYC HEALTH + HOSPITALS/BELLEVUE HOSPITAL | NYC HEALTH + HOSPITALS/BELLEVUE
NYC HEALTH HOSPITALS,injuries,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,EMPLOYER_BUSINESS_DBA,16,3,NYC HEALTH + HOSPITALS | NYC  HEALTH + HOSPITALS | NYC HEALTH + HOSPITALS/KINGS COUNTY
NYC HEALTH HOSPITALS,injuries,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,EMPLOYER_NAME,7,4,NYC HEALTH + HOSPITALS | NYC HEALTH + HOSPITALS JACOBI MEDICAL CENTER | NYC HEALTH+HOSPITALS / KINGS COUNTY | NYC HEALTH + HOSPITALS KINGS COUNTY HOSPITAL
NYC HEALTH HOSPITALS,injuries,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,CASE_NAME,1,1,ALGARIN V. NYC HEALTH + HOSPITALS CORPORATION
NYC HEALTH HOSPITALS,injuries,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME_FULL,4,3,"IN THE MATTER OF THE APPLICATION OF GRETCHEN DOROSZ, AS ADMINISTRATOR OF THE ESTATE OF KYLE DOROSZ, AND GRETCHEN DOROSZ, | JUAN ALMANZAR AND JUDELPIS ALMANZAR, AS PROPOSED CO-ADMINISTRATORS OF THE ESTATE OF ELPIDIO ALMANZAR, PETITIONER(S), AGA | LUZ GOMEZ AND BRIDGET GOMEZ, INDIVIDUALLY AND AS CO-ADMINISTRATORS OF THE ESTATE OF MICHAEL PALACIO RIVERA, AGAINST NYC "
NYC HEALTH HOSPITALS,injuries,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME,5,3,FREEMAN V. NYC HEALTH + HOSPITALS | LEVY V. NYC HEALTH + HOSPITALS | ALGARIN V. NYC HEALTH + HOSPITALS CORPORATION
